Id;Type;Name;Schema;ParentId;ParentType;Title;Description;CustomField1;CustomField2;CustomField3
34483;COLUMN;FlightTimeHour;;7;SEARCH_INDEX;;Flight time in hours;;;
34484;COLUMN;FlightTimeMin;;7;SEARCH_INDEX;;Flight time in minutes;;;
34485;COLUMN;Origin;;7;SEARCH_INDEX;;Origin airport name;;;
34486;COLUMN;OriginAirportID;;7;SEARCH_INDEX;;Origin airport ID;;;
34487;COLUMN;OriginCityName;;7;SEARCH_INDEX;;Origin city name;;;
34488;COLUMN;OriginCountry;;7;SEARCH_INDEX;;Two letter code of origin country;;;
34489;COLUMN;OriginLocation;;7;SEARCH_INDEX;;Origin location coordinates;;;
34490;COLUMN;OriginRegion;;7;SEARCH_INDEX;;Origin region code;;;
34491;COLUMN;OriginWeather;;7;SEARCH_INDEX;;Weather at origin aiport;;;
34493;COLUMN;timestamp;;7;SEARCH_INDEX;;Document creation timestamp (datetime);;;
34495;COLUMN;@timestamp;;7;SEARCH_INDEX;;Document creation timestamp (datetime);;;
34494;COLUMN;_id;;7;SEARCH_INDEX;;Document ID;;;
34496;COLUMN;agent;;7;SEARCH_INDEX;;User agent that contacted server;;;
34497;COLUMN;bytes;;7;SEARCH_INDEX;;Size in bytes;;;
34498;COLUMN;clientip;;7;SEARCH_INDEX;;IP address of client;;;
34519;COLUMN;coordinates;;34501;COLUMN;;GPS coordinates;;;
34518;COLUMN;dataset;;34499;COLUMN;;Dataset name;;;
34520;COLUMN;dest;;34501;COLUMN;;Destination code;;;
34499;COLUMN;event;;7;SEARCH_INDEX;;-;;;
34500;COLUMN;extension;;7;SEARCH_INDEX;;Extension of file;;;
34501;COLUMN;geo;;7;SEARCH_INDEX;;-;;;
34502;COLUMN;host;;7;SEARCH_INDEX;;Requested host;;;
34503;COLUMN;index;;7;SEARCH_INDEX;;Index name;;;
34504;COLUMN;ip;;7;SEARCH_INDEX;;IP address;;;
34505;COLUMN;ip_range;;7;SEARCH_INDEX;;-;;;
34506;COLUMN;machine;;7;SEARCH_INDEX;;Machine details;;;
34507;COLUMN;memory;;7;SEARCH_INDEX;;Available memory;;;
34508;COLUMN;message;;7;SEARCH_INDEX;;Message sent to client;;;
34523;COLUMN;os;;34506;COLUMN;;Operating System on machine;;;
34509;COLUMN;phpmemory;;7;SEARCH_INDEX;;-;;;
34524;COLUMN;ram;;34506;COLUMN;;RAM installed in machine;;;
34510;COLUMN;referer;;7;SEARCH_INDEX;;Referer;;;
34511;COLUMN;request;;7;SEARCH_INDEX;;Full request addres;;;
34512;COLUMN;response;;7;SEARCH_INDEX;;Reponse HTTP code;;;
34521;COLUMN;src;;34501;COLUMN;;Source code;;;
34522;COLUMN;srcdest;;34501;COLUMN;;Code in form DestinactionCode:SourceCode;;;
34513;COLUMN;tags;;7;SEARCH_INDEX;;Tags sent with response;;;
34514;COLUMN;timestamp;;7;SEARCH_INDEX;;Timestamp of response;;;
34515;COLUMN;timestamp_range;;7;SEARCH_INDEX;;Possible timestamp range;;;
34516;COLUMN;url;;7;SEARCH_INDEX;;Full URL of request;;;
34517;COLUMN;utc_time;;7;SEARCH_INDEX;;UTC time of sending the response;;;
34545;COLUMN;Address Line 1;;8;TABLE;;First street address line.;;;
34546;COLUMN;Address Line 2;;8;TABLE;;Second street address line.;;;
34534;COLUMN;Birth Date;;8;TABLE;;Date of birth.;;;
34548;COLUMN;Commute Distance;;8;TABLE;;;;;
34528;COLUMN;Customer Alternate Id;;8;TABLE;;;;;
34526;COLUMN;Customer Id;;8;TABLE;;;;;
34547;COLUMN;Date of First Purchase;;8;TABLE;;;;;
34541;COLUMN;Education;;8;TABLE;;;;;
34537;COLUMN;Email Address;;8;TABLE;;E-mail address for the person.;;;
34530;COLUMN;First Name;;8;TABLE;;First name of the person.;;;
34536;COLUMN;Gender;;8;TABLE;;;;;
34527;COLUMN;Geography Id;;8;TABLE;;;;;
34532;COLUMN;Last Name;;8;TABLE;;LastName;;;
34549;COLUMN;Marital Status;;8;TABLE;;;;;
34531;COLUMN;Middle Name;;8;TABLE;;Middle name or middle initial of the person.;;;
34533;COLUMN;Name Style;;8;TABLE;;0 = The data in FirstName and LastName are stored in western style (first name, last name) order.  1 = Eastern style (last name, first name) order.;;;
34544;COLUMN;Number of Cars Owned;;8;TABLE;;;;;
34540;COLUMN;Number of Children At Home;;8;TABLE;;;;;
34542;COLUMN;Occupation;;8;TABLE;;;;;
34543;COLUMN;Owns House;;8;TABLE;;;;;
34550;COLUMN;Phone Number;;8;TABLE;;;;;
34525;COLUMN;RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61;;8;TABLE;;;;;
34535;COLUMN;Suffix;;8;TABLE;;Surname suffix. For example, Sr. or Jr.;;;
34529;COLUMN;Title;;8;TABLE;;A courtesy title. For example, Mr. or Ms.;;;
34539;COLUMN;Total Children;;8;TABLE;;;;;
34538;COLUMN;Yearly Income;;8;TABLE;;;;;
34560;COLUMN;Calendar Quarter;;8;TABLE;;Calendar quarter of a year (one quarter = three months);;;
34562;COLUMN;Calendar Semester;;8;TABLE;;;;;
34561;COLUMN;Calendar Year;;8;TABLE;;;;;
34552;COLUMN;Date;;8;TABLE;;;;;
34554;COLUMN;Day Name;;8;TABLE;;Name of a day in a week (e.g. Sunday);;;
34553;COLUMN;Day Number of Week;;8;TABLE;;Number of day in a week, where: 1 - Sunday 2 - Monday ....;;;
34555;COLUMN;Day of Month;;8;TABLE;;;;;
34567;COLUMN;Day of Week;;8;TABLE;;;;;
34556;COLUMN;Day of Year;;8;TABLE;;;;;
34568;COLUMN;Days Current Quarter to Date;;8;TABLE;;;;;
34569;COLUMN;Days in Current Quarter;;8;TABLE;;;;;
34563;COLUMN;Fiscal Quarter;;8;TABLE;;Fiscal quarter of a year where: Fiscal quarter - Calendar quarter 1 - 3 2 - 4 3 - 1 4 - 2;;;
34565;COLUMN;Fiscal Semester;;8;TABLE;;;;;
34564;COLUMN;Fiscal Year;;8;TABLE;;Fiscal year where first month is July;;;
34559;COLUMN;Month;;8;TABLE;;;;;
34566;COLUMN;Month Calendar;;8;TABLE;;;;;
34558;COLUMN;Month Name;;8;TABLE;;;;;
34551;COLUMN;RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61;;8;TABLE;;;;;
34557;COLUMN;Week Number of Year;;8;TABLE;;;;;
34572;COLUMN;City;;8;TABLE;;City name;;;
34575;COLUMN;Country Region Code;;8;TABLE;;Two letters country code (e.g. AU - Australia);;;
34576;COLUMN;Country Region Name;;8;TABLE;;Country name;;;
34571;COLUMN;Geography Id;;8;TABLE;;;;;
34577;COLUMN;Postal Code;;8;TABLE;;;;;
34570;COLUMN;RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61;;8;TABLE;;;;;
34578;COLUMN;Sales Territory Id;;8;TABLE;;;;;
34573;COLUMN;State Province Code;;8;TABLE;;State province code appropriate for a country.;;;
34574;COLUMN;State Province Name;;8;TABLE;;State province name.;;;
34598;COLUMN;Carrier Tracking Number;;8;TABLE;;;;;
34583;COLUMN;Currency Id;;8;TABLE;;;;;
34581;COLUMN;Customer Id;;8;TABLE;;;;;
34599;COLUMN;Customer PO Number;;8;TABLE;;;;;
34592;COLUMN;Discount Amount;;8;TABLE;;Amount of discount in USD (if any);;;
34601;COLUMN;Due Date;;8;TABLE;;;;;
34590;COLUMN;Extended Amount;;8;TABLE;;;;;
34597;COLUMN;Freight;;8;TABLE;;;;;
34614;COLUMN;Internet Current Quarter Margin;;8;TABLE;;;;;
34620;COLUMN;Internet Current Quarter Margin Performance;;8;TABLE;;;;;
34617;COLUMN;Internet Current Quarter Sales;;8;TABLE;;;;;
34619;COLUMN;Internet Current Quarter Sales Performance;;8;TABLE;;;;;
34604;COLUMN;Internet Distinct Count Sales Order;;8;TABLE;;;;;
34605;COLUMN;Internet Order Lines Count;;8;TABLE;;;;;
34613;COLUMN;Internet Previous Quarter Margin;;8;TABLE;;;;;
34615;COLUMN;Internet Previous Quarter Margin Proportion to QTD;;8;TABLE;;;;;
34616;COLUMN;Internet Previous Quarter Sales;;8;TABLE;;;;;
34618;COLUMN;Internet Previous Quarter Sales Proportion to QTD;;8;TABLE;;;;;
34607;COLUMN;Internet Total Discount Amount;;8;TABLE;;;;;
34612;COLUMN;Internet Total Freight;;8;TABLE;;;;;
34610;COLUMN;Internet Total Margin;;8;TABLE;;;;;
34608;COLUMN;Internet Total Product Cost;;8;TABLE;;;;;
34609;COLUMN;Internet Total Sales;;8;TABLE;;;;;
34611;COLUMN;Internet Total Tax Amt;;8;TABLE;;;;;
34606;COLUMN;Internet Total Units;;8;TABLE;;;;;
34603;COLUMN;Margin;;8;TABLE;;;;;
34600;COLUMN;Order Date;;8;TABLE;;;;;
34588;COLUMN;Order Quantity;;8;TABLE;;Number of products in order;;;
34580;COLUMN;Product Id;;8;TABLE;;;;;
34593;COLUMN;Product Standard Cost;;8;TABLE;;Standard cost of products in USD;;;
34582;COLUMN;Promotion Id;;8;TABLE;;;;;
34587;COLUMN;Revision Number;;8;TABLE;;;;;
34579;COLUMN;RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61;;8;TABLE;;;;;
34595;COLUMN;Sales Amount;;8;TABLE;;;;;
34586;COLUMN;Sales Order Line Number;;8;TABLE;;Order line number;;;
34585;COLUMN;Sales Order Number;;8;TABLE;;Order number;;;
34584;COLUMN;Sales Territory Id;;8;TABLE;;;;;
34602;COLUMN;Ship Date;;8;TABLE;;;;;
34596;COLUMN;Tax Amt;;8;TABLE;;;;;
34594;COLUMN;Total Product Cost;;8;TABLE;;Product price with all cost included in USD;;;
34589;COLUMN;Unit Price;;8;TABLE;;;;;
34591;COLUMN;Unit Price Discount Pct;;8;TABLE;;;;;
34640;COLUMN;Class;;8;TABLE;;;;;
34630;COLUMN;Color;;8;TABLE;;;;;
34637;COLUMN;Days To Manufacture;;8;TABLE;;;;;
34639;COLUMN;Dealer Price;;8;TABLE;;;;;
34643;COLUMN;Description;;8;TABLE;;;;;
34629;COLUMN;Is Finished Product;;8;TABLE;;;;;
34633;COLUMN;List Price;;8;TABLE;;;;;
34642;COLUMN;Model Name;;8;TABLE;;;;;
34623;COLUMN;Product Alternate Id;;8;TABLE;;Alternate ID for product;;;
34648;COLUMN;Product Category Name;;8;TABLE;;;;;
34645;COLUMN;Product End Date;;8;TABLE;;;;;
34622;COLUMN;Product Id;;8;TABLE;;;;;
34638;COLUMN;Product Line;;8;TABLE;;;;;
34627;COLUMN;Product Name;;8;TABLE;;;;;
34644;COLUMN;Product Start Date;;8;TABLE;;;;;
34646;COLUMN;Product Status;;8;TABLE;;;;;
34624;COLUMN;Product Subcategory Id;;8;TABLE;;;;;
34647;COLUMN;Product Subcategory Name;;8;TABLE;;;;;
34632;COLUMN;Reorder Point;;8;TABLE;;;;;
34621;COLUMN;RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61;;8;TABLE;;;;;
34631;COLUMN;Safety Stock Level;;8;TABLE;;;;;
34634;COLUMN;Size;;8;TABLE;;Size in size unit;;;
34635;COLUMN;Size Range;;8;TABLE;;;;;
34626;COLUMN;Size Unit Code;;8;TABLE;;Code of a size unit (M - meters, CM - centimiters etc.);;;
34628;COLUMN;Standard Cost;;8;TABLE;;;;;
34641;COLUMN;Style;;8;TABLE;;;;;
34636;COLUMN;Weight;;8;TABLE;;Weight in weight unit;;;
34625;COLUMN;Weight Unit Code;;8;TABLE;;Code of a weight unit (LB - pounds, KG, kilograms);;;
34651;COLUMN;Product Category Alternate Id;;8;TABLE;;Alternate ID for product category ;;;
34650;COLUMN;Product Category Id;;8;TABLE;;Product category ID;;;
34652;COLUMN;Product Category Name;;8;TABLE;;Product category name;;;
34649;COLUMN;RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61;;8;TABLE;;;;;
34657;COLUMN;Product Category Id;;8;TABLE;;Product category ID (references Product Category);;;
34655;COLUMN;Product Subcategory Alternate Id;;8;TABLE;;Alternate ID for product subcategory;;;
34654;COLUMN;Product Subcategory Id;;8;TABLE;;Product subcategory ID;;;
34656;COLUMN;Product Subcategory Name;;8;TABLE;;Name for product subcategory;;;
34653;COLUMN;RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61;;8;TABLE;;;;;
34659;COLUMN;favorite_color;;5;STRUCTURE;;User's favorite color.;;;
34660;COLUMN;favorite_numbers;;5;STRUCTURE;;List of user's favorite numbers.;;;
34658;COLUMN;name;;5;STRUCTURE;;User's name.;;;
34662;COLUMN;favorite_color;;5;STRUCTURE;;User's favorite color.;;;
34663;COLUMN;favorite_numbers;;5;STRUCTURE;;List of user's favorite numbers.;;;
34661;COLUMN;name;;5;STRUCTURE;;User's name.;;;
34665;COLUMN;favorite_color;;5;STRUCTURE;;User's favorite color.;;;
34666;COLUMN;favorite_numbers;;5;STRUCTURE;;List of user's favorite numbers.;;;
34664;COLUMN;name;;5;STRUCTURE;;User's name.;;;
34674;COLUMN;BusinessType;;5;STRUCTURE;;Type of business ran in covered building;;;
34673;COLUMN;Construction;;5;STRUCTURE;;Construction material/type (masonry, frame, fire resist etc.);;;
34675;COLUMN;Earthquake;;5;STRUCTURE;;If disaster was an earthquake (Y/N);;;
34668;COLUMN;Expiry;;5;STRUCTURE;;Policy expire date.;;;
34676;COLUMN;Flood;;5;STRUCTURE;;If disaster was a flood (Y/N);;;
34672;COLUMN;InsuredValue;;5;STRUCTURE;;Value of property covered in a policy;;;
34669;COLUMN;Location;;5;STRUCTURE;;Location area: Urban/Rural;;;
34667;COLUMN;Policy;;5;STRUCTURE;;Policy ID number;;;
34671;COLUMN;Region;;5;STRUCTURE;;U.S. geographic region (Central, East, Northwest etc.);;;
34670;COLUMN;State;;5;STRUCTURE;;U.S. state code.;;;
34681;COLUMN;employement_date;;5;STRUCTURE;;Date when employee was employed. ;;;
34678;COLUMN;first_name;;5;STRUCTURE;;Employee's first name.;;;
34677;COLUMN;id;;5;STRUCTURE;;ID of an employee.;;;
34679;COLUMN;last_name;;5;STRUCTURE;;Employee's last name.;;;
34680;COLUMN;salary;;5;STRUCTURE;;Employee's salary.;;;
34687;COLUMN;Address;;9;TABLE;;Mailing address;;;
34688;COLUMN;City;;9;TABLE;;Mailing address City;;;
34682;COLUMN;ClientID;;9;TABLE;;Row ID;;;
34689;COLUMN;Country;;9;TABLE;;Country (full name);;;
34685;COLUMN;Email;;9;TABLE;;Registration email;;;
34684;COLUMN;LastName;;9;TABLE;;Last name;;;
34683;COLUMN;Name;;9;TABLE;;First name;;;
34686;COLUMN;PhoneNumber;;9;TABLE;;Phone number with area code;;;
34691;COLUMN;Brand;;9;TABLE;;Producer of the Item;;;
34693;COLUMN;Code;;9;TABLE;;Item code;;;
34690;COLUMN;ItemID;;9;TABLE;;Row ID;;;
34692;COLUMN;Model;;9;TABLE;;Model name;;;
34694;COLUMN;Price;;9;TABLE;;Retail price in dollars;;;
34698;COLUMN;Amount;;9;TABLE;;Amount ordered;;;
34696;COLUMN;ClientID;;9;TABLE;;Ref: Clients;;;
34700;COLUMN;Date;;9;TABLE;;Ordered date;;;
34697;COLUMN;Description;;9;TABLE;;Comment from Client;;;
34699;COLUMN;ItemID;;9;TABLE;;Ref: Items;;;
34695;COLUMN;OrderID;;9;TABLE;;Row ID;;;
34702;COLUMN;Database Version;;11;TABLE;;Version number of the database in 9.yy.mm.dd.00 format.;;;
34704;COLUMN;ModifiedDate;;11;TABLE;;Date and time the record was last updated.;;;
34701;COLUMN;SystemInformationID;;11;TABLE;;Primary key for AWBuildVersion records.;;;
34703;COLUMN;VersionDate;;11;TABLE;;Date and time the record was last updated.;;;
34705;COLUMN;DatabaseLogID;;11;TABLE;;Primary key for DatabaseLog records.;;;
34707;COLUMN;DatabaseUser;;11;TABLE;;The user who implemented the DDL change.;;;
34708;COLUMN;Event;;11;TABLE;;The type of DDL statement that was executed.;;;
34710;COLUMN;Object;;11;TABLE;;The object that was changed by the DDL statment.;;;
34706;COLUMN;PostTime;;11;TABLE;;The date and time the DDL change occurred.;;;
34709;COLUMN;Schema;;11;TABLE;;The schema to which the changed object belongs.;;;
34711;COLUMN;TSQL;;11;TABLE;;The exact Transact-SQL statement that was executed.;;;
34712;COLUMN;XmlEvent;;11;TABLE;;The raw XML data generated by database trigger.;;;
34720;COLUMN;ErrorLine;;11;TABLE;;The line number at which the error occurred.;;;
34713;COLUMN;ErrorLogID;;11;TABLE;;Primary key for ErrorLog records.;;;
34721;COLUMN;ErrorMessage;;11;TABLE;;The message text of the error that occurred.;;;
34716;COLUMN;ErrorNumber;;11;TABLE;;The error number of the error that occurred.;;;
34719;COLUMN;ErrorProcedure;;11;TABLE;;The name of the stored procedure or trigger where the error occurred.;;;
34717;COLUMN;ErrorSeverity;;11;TABLE;;The severity of the error that occurred.;;;
34718;COLUMN;ErrorState;;11;TABLE;;The state number of the error that occurred.;;;
34714;COLUMN;ErrorTime;;11;TABLE;;The date and time at which the error occurred.;;;
34715;COLUMN;UserName;;11;TABLE;;The user who executed the batch in which the error occurred.;;;
34722;COLUMN;DepartmentID;;11;TABLE;;Primary key for Department records.;;;
34724;COLUMN;GroupName;;11;TABLE;;Name of the group to which the department belongs.;;;
34725;COLUMN;ModifiedDate;;11;TABLE;;Date and time the record was last updated.;;;
34723;COLUMN;Name;;11;TABLE;;Name of the department.;;;
34732;COLUMN;BirthDate;;11;TABLE;;Date of birth.;;;
34726;COLUMN;BusinessEntityID;;11;TABLE;;Primary key for Employee records.  Foreign key to BusinessEntity.BusinessEntityID.;;;
34739;COLUMN;CurrentFlag;;11;TABLE;;0 = Inactive, 1 = Active;;;
34734;COLUMN;Gender;;11;TABLE;;M = Male, F = Female;;;
34735;COLUMN;HireDate;;11;TABLE;;Employee hired on this date.;;;
34731;COLUMN;JobTitle;;11;TABLE;;Work title such as Buyer or Sales Representative.;;;
34728;COLUMN;LoginID;;11;TABLE;;Network login.;;;
34733;COLUMN;MaritalStatus;;11;TABLE;;M = Married, S = Single;;;
34741;COLUMN;ModifiedDate;;11;TABLE;;Date and time the record was last updated.;;;
34727;COLUMN;NationalIDNumber;;11;TABLE;;Unique national identification number such as a social security number.;;;
34730;COLUMN;OrganizationLevel;;11;TABLE;;The depth of the employee in the corporate hierarchy.;;;
34729;COLUMN;OrganizationNode;;11;TABLE;;Where the employee is located in corporate hierarchy.;;;
34740;COLUMN;rowguid;;11;TABLE;;ROWGUIDCOL number uniquely identifying the record. Used to support a merge replication sample.;;;
34736;COLUMN;SalariedFlag;;11;TABLE;;Job classification. 0 = Hourly, not exempt from collective bargaining. 1 = Salaried, exempt from collective bargaining.;;;
34738;COLUMN;SickLeaveHours;;11;TABLE;;Number of available sick leave hours.;;;
34737;COLUMN;VacationHours;;11;TABLE;;Number of available vacation hours.;;;
34742;COLUMN;BusinessEntityID;;11;TABLE;;Employee identification number. Foreign key to Employee.BusinessEntityID.;;;
34743;COLUMN;DepartmentID;;11;TABLE;;Department in which the employee worked including currently. Foreign key to Department.DepartmentID.;;;
34746;COLUMN;EndDate;;11;TABLE;;Date the employee left the department. NULL = Current department.;;;
34747;COLUMN;ModifiedDate;;11;TABLE;;Date and time the record was last updated.;;;
34744;COLUMN;ShiftID;;11;TABLE;;Identifies which 8-hour shift the employee works. Foreign key to Shift.Shift.ID.;;;
34745;COLUMN;StartDate;;11;TABLE;;Date the employee started work in the department.;;;
34748;COLUMN;BusinessEntityID;;11;TABLE;;Employee identification number. Foreign key to Employee.BusinessEntityID.;;;
34752;COLUMN;ModifiedDate;;11;TABLE;;Date and time the record was last updated.;;;
34751;COLUMN;PayFrequency;;11;TABLE;;1 = Salary received monthly, 2 = Salary received biweekly;;;
34750;COLUMN;Rate;;11;TABLE;;Salary hourly rate.;;;
34749;COLUMN;RateChangeDate;;11;TABLE;;Date the change in pay is effective;;;
34754;COLUMN;BusinessEntityID;;11;TABLE;;Employee identification number if applicant was hired. Foreign key to Employee.BusinessEntityID.;;;
